SampleCode,Compound,Category1,Category2,Formula,Halogenation,RetentionTime1D,RetentionTime2D,InternalStandard,Sample,Ecotype,Instrument,RelativeArea
NEB0016,unknown-11,unknown,Unknown,NA,NA,1138.69,1.208,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.026113122
KXD0003,unknown-11,unknown,Unknown,NA,NA,1138.69,1.234,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.040514177
KZP0086,unknown-11,unknown,Unknown,NA,NA,1138.69,1.234,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.06743886
JEH0504,unknown-11,unknown,Unknown,NA,NA,1138.69,1.234,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.076130751
DSJ2155,unknown-11,unknown,Unknown,NA,NA,1138.69,1.228,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.02843445
DSJ1765,unknown-11,unknown,Unknown,NA,NA,1138.69,1.234,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.064186724
JEH0504,unknown-12,unknown,Unknown,NA,NA,1194.66,1.261,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.020017917
KZP0086,unknown-13,unknown,Unknown,NA,NA,1219.15,1.175,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.06650071
DSJ2195,unknown-13,unknown,Unknown,NA,NA,1219.15,1.168,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.044089611
NEB0016,unknown-13,unknown,Unknown,NA,NA,1215.65,1.155,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.016259236
JEH0504,unknown-13,unknown,Unknown,NA,NA,1219.15,1.181,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.043097613
KXD0003,unknown-13,unknown,Unknown,NA,NA,1215.65,1.168,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.033635532
DSJ1765,unknown-13,unknown,Unknown,NA,NA,1219.15,1.188,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.015035713
KZP0086,unknown-14,unknown,Unknown,NA,NA,1275.11,1.261,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.141155851
KZP0086,unknown-15,unknown,Unknown,NA,NA,1292.6,1.228,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.038578714
DSJ2195,unknown-15,unknown,Unknown,NA,NA,1292.6,1.221,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.015546839
NEB0016,unknown-15,unknown,Unknown,NA,NA,1292.6,1.208,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.001080968
JEH0504,unknown-15,unknown,Unknown,NA,NA,1289.11,1.234,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.013738001
JEH0472,unknown-15,unknown,Unknown,NA,NA,1292.6,1.221,PCB 169,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",0.009009788
DSJ2155,unknown-15,unknown,Unknown,NA,NA,1289.11,1.234,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.019493814
DSJ1765,unknown-15,unknown,Unknown,NA,NA,1289.11,1.241,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.019174422
KXD0003,unknown-15,unknown,Unknown,NA,NA,1289.11,1.228,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.026036508
KZP0086,unknown-16,unknown,Unknown,NA,NA,1317.09,1.267,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.023364083
DSJ2155,unknown-16,unknown,Unknown,NA,NA,1313.59,1.261,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.021493189
DSJ1765,unknown-16,unknown,Unknown,NA,NA,1313.59,1.274,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.024250834
DSJ2195,unknown-17,unknown,Unknown,NA,NA,1324.09,1.254,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.023917949
JEH0504,unknown-17,unknown,Unknown,NA,NA,1320.59,1.261,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.02481516
DSJ2155,unknown-17,unknown,Unknown,NA,NA,1320.59,1.254,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.022487041
DSJ1765,unknown-17,unknown,Unknown,NA,NA,1320.59,1.261,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.047376424
KXD0003,unknown-17,unknown,Unknown,NA,NA,1320.59,1.247,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.009876073
KZP0086,unknown-18,unknown,Unknown,NA,chlorinated,1404.54,0.904,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.1321795
NEB0016,unknown-18,unknown,Unknown,NA,chlorinated,1397.54,0.911,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.01357368
DSJ2155,unknown-18,unknown,Unknown,NA,chlorinated,1397.54,0.911,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.047949598
KXD0003,unknown-18,unknown,Unknown,NA,chlorinated,1401.04,0.904,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.050160679
DSJ2195,unknown-19,unknown,Unknown,NA,NA,1401.04,1.327,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.09387838
DSJ2155,unknown-19,unknown,Unknown,NA,NA,1397.54,1.327,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.058652921
DSJ1765,unknown-19,unknown,Unknown,NA,NA,1397.54,1.333,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.061384296
KZP0086,unknown-20,unknown,Unknown,NA,NA,1425.53,1.043,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.025813234
DSJ1765,unknown-20,unknown,Unknown,NA,NA,1422.03,1.049,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.0056762
KXD0003,unknown-20,unknown,Unknown,NA,NA,1422.03,1.043,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.003340087
JEH0504,unknown-20,unknown,Unknown,NA,NA,1425.53,1.043,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.004996494
KZP0086,unknown-21,unknown,Unknown,NA,NA,1467.5,1.373,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.034542179
NEB0016,unknown-21,unknown,Unknown,NA,NA,1464.01,1.353,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.022423575
DSJ2155,unknown-21,unknown,Unknown,NA,NA,1464.01,1.366,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.271725122
KZP0086,unknown-22,unknown,Unknown,NA,NA,1471,1.406,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.061828225
DSJ2195,unknown-22,unknown,Unknown,NA,NA,1471,1.412,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.339835485
NEB0016,unknown-22,unknown,Unknown,NA,NA,1467.5,1.393,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.019764385
JEH0504,unknown-22,unknown,Unknown,NA,NA,1467.5,1.406,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.134744113
JEH0472,unknown-22,unknown,Unknown,NA,NA,1471,1.406,PCB 169,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",0.055062917
DSJ2155,unknown-22,unknown,Unknown,NA,NA,1467.5,1.399,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.065677103
DSJ1765,unknown-22,unknown,Unknown,NA,NA,1467.5,1.399,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.072875962
KXD0003,unknown-22,unknown,Unknown,NA,NA,1467.5,1.393,PCB 169,SoCal dolphin blubber D8,coastal,"GCxGC-TOF, EI, 70 eV",0.034099197
KZP0086,unknown-23,unknown,Unknown,NA,chlorinated,1471,1.346,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.017092593
JEH0472,unknown-24,unknown,Unknown,NA,NA,1484.99,1.465,PCB 169,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",0.002544405
KZP0086,unknown-25,unknown,Unknown,NA,NA,1495.49,1.432,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.016992965
JEH0472,unknown-25,unknown,Unknown,NA,NA,1495.49,1.439,PCB 169,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",0.009308152
KZP0086,unknown-26,unknown,Unknown,NA,NA,1523.47,1.505,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.102920849
JEH0504,unknown-26,unknown,Unknown,NA,NA,1523.47,1.492,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.244397765
DSJ2195,unknown-27,unknown,Unknown,NA,NA,1530.47,1.657,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.003954606
DSJ2155,unknown-28,unknown,Unknown,NA,NA,1533.97,1.168,PCB 169,SoCal dolphin blubber D6,offshore,"GCxGC-TOF, EI, 70 eV",0.018150163
DSJ1765,unknown-28,unknown,Unknown,NA,NA,1533.97,1.168,PCB 169,SoCal dolphin blubber D7,offshore,"GCxGC-TOF, EI, 70 eV",0.003865728
KZP0086,unknown-29,unknown,Unknown,NA,chlorinated,1530.47,1.683,PCB 169,SoCal dolphin blubber D1,coastal,"GCxGC-TOF, EI, 70 eV",0.002595438
JEH0472,unknown-29,unknown,Unknown,NA,chlorinated,1533.97,1.683,PCB 169,SoCal dolphin blubber D5,coastal,"GCxGC-TOF, EI, 70 eV",0.01409484
DSJ2195,unknown-30,unknown,Unknown,C11H5Cl7N4,chlorinated,1540.96,1.591,PCB 169,SoCal dolphin blubber D2,offshore,"GCxGC-TOF, EI, 70 eV",0.01222113
NEB0016,unknown-30,unknown,Unknown,C11H5Cl7N4,chlorinated,1537.46,1.551,PCB 169,SoCal dolphin blubber D3,coastal,"GCxGC-TOF, EI, 70 eV",0.001407785
JEH0504,unknown-30,unknown,Unknown,C11H5Cl7N4,chlorinated,1537.46,1.571,PCB 169,SoCal dolphin blubber D4,offshore,"GCxGC-TOF, EI, 70 eV",0.011379839
